,X_WGS84,Y_WGS84,grass
11755,-100.28,25.21,0
6363,-100.27581,45.62379,0
11756,-100.27,23.82,0
6364,-100.268,34.377441,0
6365,-100.264205,47.394108,0
6366,-100.262508,42.893094,0
6367,-100.261134,25.334068,0
11757,-100.26,63.11,0
6368,-100.257248,41.422254,0
6369,-100.25238,50.821963,0
11758,-100.25,20.53,0
11759,-100.24,60.33,0
6370,-100.23097,46.671626,0
11760,-100.22,22.57,0
6371,-100.217051,25.854445,0
6372,-100.2161,46.248794,0
6373,-100.202042,51.26608,0
6374,-100.2012,32.181897,0
11761,-100.2,24.33,0
6375,-100.19119,38.78345,0
6376,-100.18411,35.884974,0
6377,-100.183597,25.590572,0
11762,-100.17,18.94,0
6378,-100.162332,47.127211,0
6379,-100.15978,40.88939,0
6380,-100.150445,30.481974,0
6381,-100.14918,37.32552,0
11763,-100.14,19.72,0
6382,-100.1362,37.65221,0
11764,-100.13,17.95,0
6383,-100.121658,28.631436,0
6384,-100.117,39.598409,0
6385,-100.11407,37.02613,0
6386,-100.113016,44.254592,0
6387,-100.114,39.03022,0
6388,-100.107978,29.860579,0
6389,-100.104697,49.263931,0
6390,-100.09281,49.665153,0
11765,-100.09,23.94,0
6391,-100.086808,42.233876,0
11766,-100.07,61.08,0
6392,-100.06957,45.82235,0
6393,-100.0662,45.311934,0
6394,-100.0611,49.049172,0
6395,-100.046547,43.716372,0
6396,-100.034892,42.785835,0
6397,-100.03309,47.96106,0
6398,-100.03,52.77,0
6399,-100.03,78.2,0
11767,-100.03,57.82,0
6400,-100.01667,37.81078,0
11768,-100.01,63.95,0
6401,-100.005036,50.228395,0
11769,-100,25.66,0
6402,-99.999448,29.397859,0
11770,-99.99,26.82,0
6403,-99.984667,49.873333,0
6404,-99.9833,42.5586,0
11771,-99.98,26.44,0
11772,-99.97,64.81,0
6405,-99.964817,50.62771,0
6406,-99.960615,29.712348,0
6407,-99.9573,33.9921,0
6408,-99.9521,20.182773,0
6409,-99.950596,32.526042,0
11773,-99.95,18.5,0
6410,-99.94556,38.04344,0
6411,-99.945353,27.960827,0
11774,-99.94,33.46,0
11775,-99.93,27.38,0
6412,-99.92038,39.37534,0
11776,-99.92,24.68,0
6413,-99.9113,37.18855,0
11777,-99.9,17.3,0
6414,-99.898456,38.758083,0
6415,-99.88204,39.05753,0
6416,-99.88,65.76,0
11778,-99.88,63.36,0
6417,-99.878049,32.234888,0
6418,-99.86918,38.45558,0
6419,-99.86751,35.88808,0
6420,-99.865,39.56958,0
6421,-99.850209,46.249305,0
11779,-99.85,33.66,0
6422,-99.847047,30.524133,0
6423,-99.84,73.45,0
11780,-99.84,56.34,0
6424,-99.83342,39.83175,0
6425,-99.831203,31.787574,0
11781,-99.83,17.4,0
11782,-99.82,23.03,0
6426,-99.81883965,45.52990417,0
6427,-99.81697,43.34555,0
6428,-99.80238,20.685097,0
6429,-99.80151,37.88423,0
6430,-99.800997,41.444526,0
11783,-99.8,25.31,0
6431,-99.79754435,47.18960335,0
11784,-99.79,23.62,0
6432,-99.783677,30.919124,0
6433,-99.78285,29.236355,0
6434,-99.78261,37.39598,0
6435,-99.7801,21.38436,0
6436,-99.774635,36.828648,0
6437,-99.771208,34.670898,0
6438,-99.769382,41.664068,0
6439,-99.767451,32.430349,0
11785,-99.76,55.17,0
6440,-99.7575,35.545834,0
6441,-99.751837,29.699804,0
11786,-99.75,24.97,0
6442,-99.7491,37.64962,0
6443,-99.745452,49.56946,0
11787,-99.74,22.65,0
6444,-99.73322,19.369001,0
11788,-99.73,19.81,0
6445,-99.72809,41.93881,0
6446,-99.716462,35.742229,0
11789,-99.71,17.9,0
11790,-99.7,27.38,0
6447,-99.69,66.9,0
11791,-99.69,24.28,0
6448,-99.68734,39.36251,0
6449,-99.685858,42.537995,0
6450,-99.6801,45.312369,0
11792,-99.68,28.41,0
6451,-99.674447,30.42078,0
11793,-99.67,73.18,0
6452,-99.66271,38.64026,0
11794,-99.66,18.19,0
6453,-99.658726,40.160476,0
6454,-99.64206884,45.78275023,0
6455,-99.638625,46.996495,0
6456,-99.63258,38.40334,0
6457,-99.631653,34.267605,0
6458,-99.63062083,44.98088482,0
6459,-99.63,49.4,0
11795,-99.63,65.32,0
6460,-99.62284,37.18617,0
6461,-99.617364,30.116886,0
6462,-99.611251,46.40106598,0
11796,-99.61,24.09,0
6463,-99.59525,40.42522,0
11797,-99.59,65.64,0
6464,-99.5889,29.831447,0
6465,-99.586667,50.77,0
6466,-99.58534,38.84659,0
6467,-99.583997,42.721259,0
6468,-99.5837,31.675151,0
6469,-99.58172,43.96024,0
6470,-99.580903,39.628674,0
11798,-99.58,22.52,0
6471,-99.57912,39.9495,0
6472,-99.576259,47.968521,0
6473,-99.560162,49.207678,0
11799,-99.55,23.35,0
6474,-99.545097,49.887938,0
6475,-99.54,56.09,0
6476,-99.537007,48.558403,0
11800,-99.53,22.72,0
6477,-99.52681,27.501667,0
6478,-99.522324,29.618121,0
11801,-99.52,62.75,0
11802,-99.51,17.32,0
6479,-99.508165,41.441686,0
6480,-99.501397,46.730493,0
6481,-99.5,75.31,0
6482,-99.5,63.32,0
11803,-99.5,18.77,0
6483,-99.498313,30.27158,0
6484,-99.49144,30.886078,0
11804,-99.49,19.21,0
6485,-99.47486,37.87136,0
6486,-99.45767,38.2031,0
6487,-99.456347,32.408812,0
6488,-99.45,48.29,0
6489,-99.45,64.33,0
11805,-99.45,17.64,0
11806,-99.44,19.62,0
6490,-99.43038,43.31914,0
6491,-99.43,60.46,0
6492,-99.43,58.67,0
11807,-99.42,57.71,0
11808,-99.41,72.42,0
6493,-99.39072,29.999806,0
6494,-99.39,62.29,0
11809,-99.39,19.09,0
6495,-99.388341,27.901839,0
6496,-99.382942,42.365833,0
6497,-99.381035,36.627041,0
6498,-99.38,72.49,0
6499,-99.37832,37.22789,0
6500,-99.373232,28.337138,0
11810,-99.37,18.29,0
6501,-99.351586,42.921439,0
11811,-99.35,22.14,0
6502,-99.34919,42.60104,0
6503,-99.34539,38.87918,0
6504,-99.3402,20.065042,0
11812,-99.34,21.37,0
6505,-99.339487,43.78818,0
6506,-99.338875,29.783071,0
6507,-99.33782,37.60319,0
6508,-99.335433,41.025142,0
11813,-99.33,27.05,0
6509,-99.3291,36.943563,0
6510,-99.324093,39.68036,0
6511,-99.318703,39.395746,0
6512,-99.317054,44.010603,0
6513,-99.31001069,45.72263677,0
11814,-99.31,21.77,0
6514,-99.30986,44.82643878,0
6515,-99.3091,38.57497,0
6516,-99.30846,38.3497,0
11815,-99.3,20.44,0
6517,-99.291722,49.654194,0
11816,-99.29,66.44,0
11817,-99.28,55.45,0
6518,-99.27209,38.07718,0
6519,-99.271203,30.1931,0
6520,-99.268305,32.733422,0
11818,-99.26,21.93,0
6521,-99.242055,27.634541,0
6522,-99.2411,47.1282,0
6523,-99.2406942,46.17825746,0
11819,-99.24,65.1,0
6524,-99.228828,30.816192,0
6525,-99.22292875,46.57761407,0
11820,-99.22,19.48,0
6526,-99.21937114,45.27645336,0
6527,-99.213513,41.847772,0
6528,-99.211,34.779446,0
6529,-99.20361,47.92306,0
11821,-99.2,51.34,0
11822,-99.19,18.72,0
6530,-99.18849,43.11507,0
6531,-99.1833,29.631645,0
11823,-99.17,27.77,0
6532,-99.16336871,44.39251859,0
6533,-99.162698,29.370799,0
11824,-99.16,25.82,0
6534,-99.154572,29.190833,0
6535,-99.1515,43.56078,0
11825,-99.15,25.34,0
11826,-99.12,67.09,0
6536,-99.11388,39.08875,0
6537,-99.10738,37.27007,0
6538,-99.10643,38.46512,0
6539,-99.100566,19.398709,0
11827,-99.1,63.84,0
6540,-99.09108,45.03337,0
11828,-99.09,17.66,0
6541,-99.089907,40.674813,0
6542,-99.08468,28.944868,0
6543,-99.08140689,47.68115609,0
6544,-99.08,53.46,0
11829,-99.07,27.3,0
11830,-99.06,56.64,0
6545,-99.04,49.13,0
6546,-99.04,73.22,0
11831,-99.04,57.69,0
6547,-99.03898,37.65869,0
6548,-99.032598,41.104946,0
6549,-99.03245,46.31440882,0
11832,-99.03,21.68,0
6550,-99.02875,39.6864,0
6551,-99.023391,29.992134,0
6552,-99.019714,29.744147,0
6553,-99.01545,30.225687,0
6554,-99.00486,37.432571,0
11833,-99,61.89,0
11834,-98.99,20.96,0
6555,-98.98677,44.6219,0
6556,-98.980207,34.746408,0
6557,-98.98,24.37,0
6558,-98.97778,42.64729,0
11835,-98.97,18.13,0
6559,-98.969461,35.881793,0
6560,-98.96927,38.89156,0
6561,-98.9627,34.278861,0
6562,-98.960589,32.160884,0
11836,-98.96,20.09,0
6563,-98.9545,38.15993,0
6564,-98.95258,40.32802,0
6565,-98.9526,40.08751,0
11837,-98.95,66.11,0
6566,-98.94402335,45.99864027,0
6567,-98.93,54.75,0
11838,-98.93,18.65,0
6568,-98.923861,29.576325,0
11839,-98.92,23.45,0
6569,-98.908861,29.16381,0
6570,-98.90867,37.001805,0
11840,-98.9,23.33,0
6571,-98.8928,43.388998,0
6572,-98.89,75.77,0
6573,-98.88572772,46.48503951,0
6574,-98.88195,43.02929,0
6575,-98.881095,48.026843,0
11841,-98.88,28.36,0
6576,-98.87139,41.56235,0
6577,-98.871022,34.022931,0
6578,-98.87051,37.28216,0
6579,-98.865236,47.236393,0
6580,-98.862036,19.16896097,0
6581,-98.86015,31.738394,0
11842,-98.86,22.07,0
11843,-98.85,58.91,0
6582,-98.83569,45.72047,0
6583,-98.83444,43.2082,0
6584,-98.83,57.34,0
6585,-98.83,22.64,0
11844,-98.82,23.84,0
6586,-98.81908,30.498462,0
6587,-98.8182,29.829957,0
11845,-98.81,65.61,0
6588,-98.807965,41.769308,0
6589,-98.806705,39.576783,0
6590,-98.806336,51.439384,0
6591,-98.80593,39.29463,0
6592,-98.78656,42.47556,0
6593,-98.7741,38.69167,0
11846,-98.77,54.77,0
6594,-98.76018,38.00482,0
11847,-98.76,28.68,0
6595,-98.75002,27.353603,0
6596,-98.7424,29.425337,0
6597,-98.74,67.24,0
6598,-98.73911,37.63882,0
6599,-98.737891,32.416435,0
6600,-98.732554,41.002849,0
6601,-98.7295847,47.55858771,0
6602,-98.724551,45.444978,0
11848,-98.72,21.43,0
6603,-98.718437,47.816558,0
6604,-98.71645,44.534573,0
6605,-98.715483,31.605738,0
6606,-98.710003,38.496598,0
6607,-98.7059,19.63472,0
6608,-98.7,56.16,0
11849,-98.7,63.51,0
6609,-98.699888,46.889225,0
6610,-98.69916,40.57662,0
11850,-98.69,20.41,0
11851,-98.68,28.15,0
6611,-98.67089,37.42717,0
11852,-98.67,25.22,0
6612,-98.66555348,43.80324658,0
6613,-98.66,64.84,0
11853,-98.66,64.33,0
6614,-98.656212,30.013686,0
11854,-98.65,22.15,0
6615,-98.6493,42.28634,0
6616,-98.63735,38.96223,0
6617,-98.6351,49.28,0
6618,-98.63004,29.617972,0
11855,-98.63,17.84,0
6619,-98.625459,30.24768,0
6620,-98.622358,31.269722,0
6621,-98.618928,46.68378,0
11856,-98.61,26.82,0
11857,-98.6,67.15,0
6622,-98.596544,33.104361,0
6623,-98.592736,34.705269,0
6624,-98.59249803,46.20155109,0
6625,-98.587487,47.074348,0
6626,-98.58579,44.08179,0
6627,-98.583069,30.777239,0
6628,-98.580911,38.268579,0
11858,-98.58,22.96,0
6629,-98.579389,36.364854,0
6630,-98.5745,43.05722,0
6631,-98.574201,26.355339,0
6632,-98.57068,43.508802,0
11859,-98.57,58.41,0
6633,-98.568316,42.570676,0
6634,-98.568315,33.873093,0
6635,-98.562269,32.533442,0
6636,-98.55719,27.114554,0
6637,-98.55325,39.43791,0
6638,-98.551998,40.775337,0
6639,-98.55194,41.79835,0
6640,-98.550218,32.271127,0
11860,-98.55,25.65,0
11861,-98.53,62.48,0
6641,-98.529647,29.818212,0
11862,-98.52,16.74,0
6642,-98.518924,40.019437,0
6643,-98.5163,45.66305,0
6644,-98.51,66.37,0
6645,-98.50757,37.28216,0
6646,-98.498701,45.151346,0
6647,-98.4919,31.983669,0
11863,-98.49,63.19,0
6648,-98.488884,29.399423,0
6649,-98.483055,29.032258,0
11864,-98.48,18.4,0
6650,-98.4752,38.794243,0
11865,-98.47,61.55,0
11866,-98.46,20.05,0
11867,-98.45,22.27,0
6651,-98.445094,37.807237,0
6652,-98.441269,31.022827,0
6653,-98.433457,35.875251,0
11868,-98.43,64.64,0
6654,-98.425485,30.103718,0
6655,-98.4167,38.0958,0
6656,-98.4177,37.62823,0
6657,-98.41289,39.02395,0
6658,-98.410187,29.23305,0
11869,-98.41,65.38,0
6659,-98.408072,33.374572,0
6660,-98.40466,38.58889,0
6661,-98.404075,29.666418,0
6662,-98.4,60.2,0
11870,-98.4,24.49,0
6663,-98.39675,17.46623072,0
6664,-98.395116,34.622649,0
6665,-98.3932,39.28536,0
6666,-98.38744,33.767091,0
6667,-98.384722,51.238889,0
11871,-98.38,22.82,0
6668,-98.375576,40.606496,0
6669,-98.375147,35.174379,0
11872,-98.37,59.84,0
6670,-98.366481,26.179799,0
6671,-98.364638,43.290637,0
6672,-98.361186,30.547909,0
6673,-98.360062,30.748158,0
6674,-98.36,72.19,0
11873,-98.36,22.82,0
11874,-98.34,23.84,0
6675,-98.3352,35.413333,0
6676,-98.332906,32.398604,0
11875,-98.33,17.13,0
6677,-98.326378,26.802503,0
11876,-98.32,25.88,0
6678,-98.31149,37.17137,0
11877,-98.31,20.96,0
6679,-98.305057,42.621187,0
6680,-98.2967,32.640675,0
6681,-98.290585,28.644082,0
6682,-98.286852,49.970159,0
6683,-98.282523,40.874343,0
6684,-98.28,58.94,0
6685,-98.28,62.33,0
11878,-98.28,22.43,0
6686,-98.27504,38.39855,0
11879,-98.27,28.48,0
6687,-98.267,39.70014,0
6688,-98.2603462,46.00894317,0
11880,-98.26,60.56,0
6689,-98.25289,39.91122,0
6690,-98.24588,36.061452,0
6691,-98.24,69.07,0
11881,-98.24,19.58,0
6692,-98.2338,33.00889,0
11882,-98.23,16.68,0
6693,-98.227683,49.178272,0
6694,-98.22716,37.34419,0
6695,-98.222942,30.229253,0
11883,-98.22,62.75,0
11884,-98.21,25.06,0
6696,-98.197687,29.971578,0
11885,-98.19,18.7,0
6697,-98.18351,36.786076,0
11886,-98.18,21.93,0
6698,-98.175138,31.068256,0
6699,-98.17122,29.337892,0
6700,-98.17,76.19,0
11887,-98.17,21.79,0
6701,-98.167513,37.905189,0
6702,-98.16164,41.98332,0
11888,-98.16,20.63,0
6703,-98.159167,43.883667,0
6704,-98.154245,32.144735,0
6705,-98.153303,26.548,0
6706,-98.14724,39.01287,0
6707,-98.14435,43.03899,0
11889,-98.14,17.32,0
6708,-98.137156,27.750635,0
6709,-98.13424,39.24593,0
6710,-98.13,65.64,0
11890,-98.13,27.6,0
6711,-98.125557,29.160984,0
6712,-98.12357495,47.47384037,0
6713,-98.1226,31.713291,0
6714,-98.11286,37.61272,0
6715,-98.109788,29.677923,0
6716,-98.107509,28.974657,0
6717,-98.106536,42.34998,0
6718,-98.10176,39.469768,0
6719,-98.094293,30.846072,0
6720,-98.093512,34.281972,0
11891,-98.09,16.52,0
11892,-98.08,21.15,0
6721,-98.072614,41.012668,0
11893,-98.07,66.92,0
6722,-98.069861,42.77002,0
11894,-98.06,61.92,0
6723,-98.05794,38.23215,0
6724,-98.05546,39.79625,0
6725,-98.04669,37.185,0
6726,-98.04615,32.859776,0
6727,-98.04444,26.294733,0
6728,-98.04235,30.379487,0
6729,-98.0384,35.971,0
6730,-98.03593,32.662651,0
6731,-98.03342355,46.5068625,0
6732,-98.02,57.38,0
11895,-98.02,54.73,0
6733,-98.01795,43.7097,0
6734,-98.00450925,46.10968387,0
6735,-98.000695,30.177033,0
6736,-97.999079,46.917736,0
11896,-97.99,66.25,0
6737,-97.989,38.61695,0
6738,-97.98434,45.889527,0
6739,-97.98118251,48.76278143,0
11897,-97.98,17.66,0
6740,-97.97489,41.36013,0
11898,-97.97,65.01,0
6741,-97.96145,40.55006,0
6742,-97.957349,26.126221,0
6743,-97.947142,36.52435,0
6744,-97.946097,50.357064,0
6745,-97.94332707,47.2249514,0
6746,-97.94,63.55,0
6747,-97.94,52.24,0
11899,-97.94,21.05,0
6748,-97.93608,37.35677,0
6749,-97.931962,31.104567,0
11900,-97.93,21.54,0
6750,-97.92941,38.43883,0
6751,-97.9257,29.495767,0
6752,-97.920359,31.50187,0
6753,-97.919667,29.769898,0
6754,-97.919405,33.191558,0
6755,-97.909236,39.98291,0
11901,-97.9,18.15,0
6756,-97.89812,39.59934,0
11902,-97.89,17.41,0
6757,-97.881296,40.736428,0
6758,-97.88,61.27,0
6759,-97.8775,33.458227,0
6760,-97.875983,29.967082,0
6761,-97.87351,30.625555,0
6762,-97.872764,53.696064,0
11903,-97.87,19.27,0
6763,-97.869446,38.900833,0
11904,-97.86,63.07,0
6764,-97.854963,32.124817,0
11905,-97.85,19.72,0
6765,-97.845034,30.847561,0
6766,-97.84143,27.96044,0
11906,-97.84,55.08,0
11907,-97.83,17.89,0
6767,-97.82921,38.13376,0
6768,-97.824012,30.428881,0
11908,-97.82,62.77,0
6769,-97.814794,28.360081,0
6770,-97.812089,31.266686,0
6771,-97.804632,37.154485,0
6772,-97.80368,32.300195,0
6773,-97.8145,35.23272,0
11909,-97.79,16.42,0
11910,-97.78,18.57,0
6774,-97.779238,38.717064,0
6775,-97.77903,43.62487,0
6776,-97.770346,46.503023,0
11911,-97.77,58.81,0
6777,-97.75714,32.872017,0
6778,-97.755463,30.159133,0
6779,-97.749644,37.755227,0
6780,-97.7434,39.27648,0
11912,-97.74,21.27,0
11913,-97.73,17.45,0
6781,-97.725863,33.850608,0
11914,-97.72,60.31,0
6782,-97.71979,32.4947,0
6783,-97.71805,44.06872,0
6784,-97.706495,33.654666,0
6785,-97.697175,27.292528,0
11915,-97.69,18.65,0
6786,-97.688196,29.427729,0
11916,-97.68,66.03,0
6787,-97.679163,28.143551,0
6788,-97.6784,37.536734,0
6789,-97.6781,38.5557,0
6790,-97.676005,29.869051,0
6791,-97.67502,43.24174,0
11917,-97.67,63.76,0
6792,-97.668996,33.362807,0
6793,-97.6652,41.2132,0
6794,-97.66393,33.117107,0
6795,-97.661166,29.642004,0
6796,-97.65858,39.54569,0
6797,-97.653943,26.096372,0
11918,-97.65,20.78,0
6798,-97.645609,37.004636,0
6799,-97.644341,30.686671,0
6800,-97.64,67.13,0
6801,-97.6320874,46.05610558,0
6802,-97.63087,38.87108,0
11919,-97.63,17.91,0
6803,-97.62682,45.85149,0
6804,-97.62675,47.9935,0
6805,-97.625941,38.372844,0
6806,-97.62393,34.520722,0
6807,-97.62003,19.375386,0
6808,-97.617499,32.723026,0
6809,-97.616692,31.012669,0
6810,-97.6109,44.48805,0
6811,-97.61062,35.604987,0
6812,-97.60669,31.788405,0
6813,-97.606112,27.920594,0
6814,-97.593209,30.309583,0
6815,-97.5914,35.887781,0
11920,-97.59,20,0
6816,-97.581292,38.078645,0
6817,-97.576827,46.920166,0
6818,-97.5756,51.632389,0
11921,-97.57,17.52,0
6819,-97.569563,26.270682,0
6820,-97.56925,50.864944,0
6821,-97.56904,39.14837,0
6822,-97.55844,30.49775,0
6823,-97.556858,32.271406,0
6824,-97.554749,45.132633,0
11922,-97.55,20.48,0
6825,-97.54135,43.54329,0
11923,-97.54,65.55,0
6826,-97.536895,31.228587,0
6827,-97.528972,50.602167,0
6828,-97.52294,39.75464,0
6829,-97.52057,37.21775,0
6830,-97.5173,37.85065,0
6831,-97.51654,21.464008,0
6832,-97.514732,50.296298,0
11924,-97.5,18.39,0
6833,-97.49836,39.35009,0
6834,-97.484491,41.532289,0
6835,-97.483999,32.574178,0
6836,-97.483747,39.97849,0
6837,-97.48242,32.933536,0
6838,-97.48,64.99,0
6839,-97.48,68.92,0
6840,-97.474682,33.710529,0
11925,-97.46,16.94,0
6841,-97.4589,30.140845,0
6842,-97.454694,51.066167,0
6843,-97.45,59.02,0
6844,-97.447694,51.297417,0
6845,-97.446945,26.537012,0
6846,-97.4469,27.572092,0
6847,-97.445812,50.06658,0
6848,-97.4449,33.468143,0
6849,-97.44465,40.33924,0
6850,-97.444302,35.009336,0
11926,-97.44,54.32,0
6851,-97.439747,49.852496,0
6852,-97.4394,35.2225,0
6853,-97.43299,43.35079,0
6854,-97.42210317,46.53882095,0
11927,-97.42,16.54,0
6855,-97.408295,42.002586,0
6856,-97.40094,37.00614,0
6857,-97.399735,26.121594,0
6858,-97.393686,42.858964,0
6859,-97.391104,35.642454,0
11928,-97.39,16.3,0
6860,-97.389928,28.998134,0
6861,-97.388338,28.653423,0
6862,-97.377105,30.663608,0
6863,-97.37191,38.91937,0
6864,-97.37,72.11,0
11929,-97.37,20.26,0
6865,-97.3693936,46.35391887,0
6866,-97.364345,30.336332,0
6867,-97.362924,31.086172,0
6868,-97.362426,33.129949,0
6869,-97.36228,32.741797,0
6870,-97.35673,38.59083,0
6871,-97.336613,28.080685,0
6872,-97.334996,39.177673,0
6873,-97.333847,29.948862,0
6874,-97.33348,27.864425,0
11930,-97.33,63.53,0
6875,-97.3289,44.9825,0
6876,-97.323134,34.852075,0
6877,-97.313561,45.348523,0
6878,-97.31290695,45.97407715,0
11931,-97.31,61.65,0
6879,-97.304723,30.83832,0
6880,-97.30355,39.81873,0
6881,-97.293237,31.783463,0
6882,-97.29,55.21,0
6883,-97.289567,37.56567,0
6884,-97.287925,35.430325,0
6885,-97.284601,32.06135,0
6886,-97.28346,43.0991,0
6887,-97.278165,36.267373,0
6888,-97.2645,42.52833,0
11932,-97.26,17.47,0
11933,-97.25,58.03,0
6889,-97.238653,30.487529,0
6890,-97.232189,32.960757,0
11934,-97.23,16.66,0
6891,-97.228664,31.329624,0
6892,-97.22454,38.37692,0
6893,-97.221019,45.74247,0
6894,-97.2208,27.626433,0
6895,-97.212524,35.055048,0
6896,-97.21214,37.90825,0
6897,-97.21202,38.08891,0
11935,-97.21,64.48,0
6898,-97.2085,44.58138,0
6899,-97.20807,44.76188,0
6900,-97.207677,37.177578,0
6901,-97.205109,48.995724,0
6902,-97.20438,39.53987,0
11936,-97.2,19.5,0
6903,-97.19927,36.095719,0
6904,-97.195102,30.16453,0
6905,-97.189072,25.986447,0
6906,-97.18656,41.530472,0
11937,-97.18,57.44,0
6907,-97.179756,32.576835,0
6908,-97.17702,43.717102,0
6909,-97.17056,40.51678,0
6910,-97.162232,31.58542,0
6911,-97.16156,28.72704,0
6912,-97.16047,35.601621,0
6913,-97.157841,33.199602,0
6914,-97.157333,43.982333,0
6915,-97.150928,40.988899,0
6916,-97.147719,34.425898,0
6917,-97.14,60.88,0
11938,-97.14,54.03,0
6918,-97.133801,50.170276,0
6919,-97.12726,37.38737,0
6920,-97.120498,32.292843,0
6921,-97.11376,38.57798,0
6922,-97.113184,32.772995,0
6923,-97.10654923,46.51425868,0
6924,-97.1,56.39,0
6925,-97.099095,35.276809,0
6926,-97.0988,40.08343,0
6927,-97.072354,27.834839,0
11939,-97.06,17.21,0
6928,-97.05537,37.70736,0
6929,-97.054129,33.708789,0
6930,-97.05393,41.97239,0
6931,-97.052,49.8116,0
6932,-97.048304,49.531466,0
6933,-97.04664,28.029686,0
11940,-97.04,20.07,0
6934,-97.03455,37.008601,0
6935,-97.03333,35.93038,0
6936,-97.03,63.24,0
6937,-97.02235,39.0016,0
6938,-97.015199,33.026548,0
6939,-97.007913,48.854641,0
6940,-97.007522,50.713056,0
6941,-97.003166,29.966288,0
6942,-97.00147,47.29048,0
6943,-97.000073,36.785947,0
11941,-97,66.1,0
6944,-96.99954,39.40179,0
6945,-96.99367,43.25783,0
6946,-96.991877,30.634786,0
11942,-96.99,59.55,0
6947,-96.989915,50.909494,0
6948,-96.9835,38.32221,0
6949,-96.97973,44.444021,0
6950,-96.97678,33.93697,0
6951,-96.97538,39.81804,0
6952,-96.969192,43.55157,0
6953,-96.96877,29.29658,0
6954,-96.968236,42.787402,0
6955,-96.965042,32.596595,0
11943,-96.96,17.23,0
6956,-96.957316,30.414269,0
6957,-96.95593273,46.11954277,0
11944,-96.95,19.61,0
6958,-96.9414,34.50481,0
6959,-96.9356,36.15879,0
11945,-96.93,58.54,0
6960,-96.929806,30.182521,0
6961,-96.925142,30.93018,0
6962,-96.924417,39.1978,0
6963,-96.92287,37.51727,0
6964,-96.920997,33.458988,0
