SN,X_WGS84,Y_WGS84,forb
942,-108.52549,47.917874,1
943,-108.498542,37.258842,1
944,-108.48058,45.843923,1
945,-108.4732,37.682617,1
946,-108.40279,50.13909,1
947,-108.311946,37.337204,1
948,-108.260297,50.37049,1
949,-108.237569,37.787174,1
950,-108.226014,45.099383,1
951,-108.218885,39.033113,1
952,-108.212795,43.649995,1
953,-108.091332,39.053868,1
954,-108.075991,37.362032,1
955,-108.071593,38.77492,1
956,-108.009453,38.569425,1
957,-107.994969,36.832829,1
958,-107.96428,40.020017,1
959,-107.94535,39.73775,1
960,-107.942141,38.840834,1
961,-107.941434,50.651771,1
962,-107.938823,37.795396,1
963,-107.893883,38.485078,1
964,-107.8068,42.5401,1
965,-107.780922,37.812488,1
966,-107.763203,38.281339,1
967,-107.762817,39.588684,1
968,-107.748558,38.189862,1
969,-107.732055,38.79137,1
970,-107.722253,50.702185,1
971,-107.691587,49.179776,1
972,-107.690159,38.561869,1
973,-107.6879,42.3402,1
974,-107.66658,37.821503,1
975,-107.650397,36.781403,1
976,-107.641461,38.855472,1
977,-107.630695,49.715208,1
978,-107.605697,38.679353,1
979,-107.51669,37.71248,1
980,-107.515133,44.737344,1
981,-107.447533,39.581222,1
982,-107.416672,45.525903,1
983,-107.41434,38.44971,1
984,-107.387467,45.101172,1
985,-107.32715,37.20334,1
986,-107.309397,38.923086,1
987,-107.30745,40.490117,1
988,-107.304681,44.011244,1
989,-107.282021,36.975828,1
990,-107.276283,44.108464,1
991,-107.2633,44.7761,1
992,-107.26097,36.735797,1
993,-107.253463,38.960337,1
994,-107.245561,39.701965,1
995,-107.24338,38.38331,1
996,-107.240112,42.447012,1
997,-107.23252,39.201109,1
998,-107.2316,43.4635,1
999,-107.23032,37.72972,1
1000,-107.211006,38.860005,1
1001,-107.202012,44.398577,1
1002,-107.201111,49.179722,1
1003,-107.18773,38.48283,1
1004,-107.152639,39.400605,1
1005,-107.1119,37.14059,1
1006,-107.103825,37.275036,1
1007,-107.103048,37.346179,1
1008,-107.101019,38.761531,1
1009,-107.064864,38.911992,1
1010,-107.0155118,46.29083635,1
1011,-107.010192,38.871963,1
1012,-106.988229,44.350535,1
1013,-106.972705,40.810292,1
1014,-106.968167,44.826952,1
1015,-106.967633,38.886272,1
1016,-106.953728,38.853062,1
1017,-106.949908,44.781719,1
1018,-106.942494,37.18648,1
1019,-106.93451,37.75051,1
1020,-106.905762,38.943128,1
1021,-106.89392,37.4461,1
1022,-106.885242,37.446221,1
1023,-106.860108,44.187633,1
1024,-106.8582,44.541,1
1025,-106.851276,36.067366,1
1026,-106.831045,39.64122,1
1027,-106.804367,39.039122,1
1028,-106.800163,41.451278,1
1029,-106.79758,40.9723,1
1030,-106.79351,48.55892,1
1031,-106.786877,39.637671,1
1032,-106.781087,49.24848,1
1033,-106.78036,35.845094,1
1034,-106.776762,37.550792,1
1035,-106.77263,40.77269,1
1036,-106.77264,40.77269,1
1037,-106.77195,49.774063,1
1038,-106.766407,34.308474,1
1039,-106.750326,37.801109,1
1040,-106.748038,39.924709,1
1041,-106.725913,36.486472,1
1042,-106.720325,51.910228,1
1043,-106.718075,51.978133,1
1044,-106.696149,37.935682,1
1045,-106.68847,44.353301,1
1046,-106.687683,35.120006,1
1047,-106.685468,34.971077,1
1048,-106.655276,37.670817,1
1049,-106.647858,35.887738,1
1050,-106.646206,36.337862,1
1051,-106.6458,39.58633,1
1052,-106.637436,53.64269,1
1053,-106.632129,40.406911,1
1054,-106.63,35.802,1
1055,-106.61178,40.59737,1
1056,-106.579369,49.06946,1
1057,-106.574939,41.260827,1
1058,-106.567578,52.184833,1
1059,-106.5658,50.661119,1
1060,-106.565125,36.91978,1
1061,-106.5618,37.7772,1
1062,-106.536302,39.119144,1
1063,-106.529342,37.352695,1
1064,-106.527853,52.16978,1
1065,-106.525284,35.814536,1
1066,-106.49164,35.96456,1
1067,-106.487496,37.229952,1
1068,-106.481785,50.962422,1
1069,-106.476268,50.963295,1
1070,-106.475393,50.964618,1
1071,-106.470712,50.657445,1
1072,-106.44299,39.58887,1
1073,-106.428525,48.012914,1
1074,-106.424586,38.844129,1
1075,-106.4064,39.68027,1
1076,-106.403618,39.719137,1
1077,-106.402969,34.700159,1
1078,-106.400724,36.230877,1
1079,-106.394753,35.911525,1
1080,-106.387947,36.969269,1
1081,-106.362482,37.445072,1
1082,-106.360337,37.133597,1
1083,-106.355666,52.630194,1
1084,-106.34952,34.77065,1
1085,-106.34619,37.37912,1
1086,-106.344652,42.84573,1
1087,-106.323838,35.877742,1
1088,-106.321397,39.387456,1
1089,-106.320503,35.034553,1
1090,-106.286019,45.349067,1
1091,-106.278561,41.118887,1
1092,-106.273248,37.648663,1
1093,-106.25766,39.304233,1
1094,-106.22652,40.55917,1
1095,-106.21857,39.74771,1
1096,-106.21031,39.16516,1
1097,-106.203,36.634,1
1098,-106.181741,37.58323,1
1099,-106.155781,38.996721,1
1100,-106.148342,45.569166,1
1101,-106.145517,37.485922,1
1102,-106.138958,52.100451,1
1103,-106.131486,37.049717,1
1104,-106.126738,52.700452,1
1105,-106.1147,36.5091,1
1106,-106.107123,35.567387,1
1107,-106.085289,39.610333,1
1108,-106.07946,40.25471,1
1109,-106.025255,37.283897,1
1110,-106.004425,38.54258,1
1111,-105.997059,35.996188,1
1112,-105.987202,37.172126,1
1113,-105.938348,39.93832,1
1114,-105.926573,40.00698,1
1115,-105.908606,39.422522,1
1116,-105.868254,37.475268,1
1117,-105.842783,38.406571,1
1118,-105.83928,33.475655,1
1119,-105.8338,40.26687,1
1120,-105.83077,36.179099,1
1121,-105.830605,46.440563,1
1122,-105.8245157,44.52895299,1
1123,-105.823892,39.491803,1
1124,-105.795425,36.265403,1
1125,-105.783936,42.835236,1
1126,-105.778,36.2931,1
1127,-105.775515,39.930306,1
1128,-105.731559,53.225029,1
1129,-105.72325,37.97539,1
1130,-105.719722,36.405,1
1131,-105.717487,50.75105,1
1132,-105.716865,39.61217,1
1133,-105.715303,33.368633,1
1134,-105.681386,36.675224,1
1135,-105.661866,36.764289,1
1136,-105.661539,40.354456,1
1137,-105.643822,32.95647,1
1138,-105.617087,40.349524,1
1139,-105.60498,41.318988,1
1140,-105.59305,40.76746,1
1141,-105.576286,36.434614,1
1142,-105.574715,39.991009,1
1143,-105.573032,38.168225,1
1144,-105.566605,46.632255,1
1145,-105.561664,40.363105,1
1146,-105.5567,39.9464,1
1147,-105.545314,38.085631,1
1148,-105.532075,40.346717,1
1149,-105.525558,40.194423,1
1150,-105.511772,44.265135,1
1151,-105.48879,39.79918,1
1152,-105.479106,36.594708,1
1153,-105.469733,39.60165,1
1154,-105.469731,39.60165,1
1155,-105.447778,35.8121,1
1156,-105.428402,39.931062,1
1157,-105.425803,41.229442,1
1158,-105.422303,39.51835,1
1159,-105.413625,51.219554,1
1160,-105.365917,39.151016,1
1161,-105.360736,39.84795,1
1162,-105.360219,39.667915,1
1163,-105.355161,39.833261,1
1164,-105.34368,40.075818,1
1165,-105.333977,50.584459,1
1166,-105.333372,35.270259,1
1167,-105.319126,39.351249,1
1168,-105.303432,39.970514,1
1169,-105.297647,36.344503,1
1170,-105.294518,38.912665,1
1171,-105.28017,40.015333,1
1172,-105.278409,39.98528,1
1173,-105.276299,36.951603,1
1174,-105.232952,39.754831,1
1175,-105.222153,39.897615,1
1176,-105.220477,39.898332,1
1177,-105.217947,40.248378,1
1178,-105.216382,39.900754,1
1179,-105.213775,40.088925,1
1180,-105.212214,40.146651,1
1181,-105.207615,39.666695,1
1182,-105.207358,42.189057,1
1183,-105.204076,37.593505,1
1184,-105.197015,40.591792,1
1185,-105.196495,51.434962,1
1186,-105.193855,39.906326,1
1187,-105.18694,39.53832,1
1188,-105.17323,39.34107,1
1189,-105.168528,40.637477,1
1190,-105.1596,38.886237,1
1191,-105.153289,40.606087,1
1192,-105.150421,40.507063,1
1193,-105.136467,39.964592,1
1194,-105.129888,39.996481,1
1195,-105.12685,40.541806,1
1196,-105.125474,38.067302,1
1197,-105.12225,40.176886,1
1198,-105.1098,43.5868,1
1199,-105.10771,39.866787,1
1200,-105.104141,40.608294,1
1201,-105.098681,39.803874,1
1202,-105.097199,39.549325,1
1203,-105.096931,40.397172,1
1204,-105.09559,39.54862,1
1205,-105.090783,39.063444,1
1206,-105.076616,49.723051,1
1207,-105.074441,39.441654,1
1208,-105.071846,40.152408,1
1209,-105.067228,40.300368,1
1210,-105.05967,39.41644,1
1211,-105.046244,39.651586,1
1212,-105.043247,39.652012,1
1213,-105.037857,40.949335,1
1214,-105.034041,39.548941,1
1215,-105.030533,38.937038,1
1216,-105.023437,40.568651,1
1217,-105.021992,35.907118,1
1218,-105.020588,39.894133,1
1219,-105.010349,38.790517,1
1220,-105.00798,37.87983,1
1221,-105.006561,40.476025,1
1222,-104.996028,39.46723,1
1223,-104.99588,38.046872,1
1224,-104.987111,40.168905,1
1225,-104.985253,40.529149,1
1226,-104.979575,38.980038,1
1227,-104.97258,39.789045,1
1228,-104.972213,38.896654,1
1229,-104.971802,38.039656,1
1230,-104.970244,38.039161,1
1231,-104.969512,39.581814,1
1232,-104.9619,39.73193,1
1233,-104.961468,39.732207,1
1234,-104.938451,39.457611,1
1235,-104.905689,50.768118,1
1236,-104.894966,39.787474,1
1237,-104.886345,39.010378,1
1238,-104.883756,40.446517,1
1239,-104.881587,38.844296,1
1240,-104.878659,39.366427,1
1241,-104.864105,40.169796,1
1242,-104.856029,39.81999,1
1243,-104.849871,39.401907,1
1244,-104.844766,37.598716,1
1245,-104.839367,39.611861,1
1246,-104.827743,38.748015,1
1247,-104.8181,49.255478,1
1248,-104.81665,49.2546,1
1249,-104.809829,54.192529,1
1250,-104.80044,38.95265,1
1251,-104.795386,40.310576,1
1252,-104.782242,44.387322,1
1253,-104.780054,39.92645,1
1254,-104.768854,44.375588,1
1255,-104.767886,39.735874,1
1256,-104.759216,40.441069,1
1257,-104.752611,37.078111,1
1258,-104.748695,38.935017,1
1259,-104.743759,39.449153,1
1260,-104.740437,39.096525,1
1261,-104.737371,39.330075,1
1262,-104.731317,39.318887,1
1263,-104.723737,40.413679,1
1264,-104.717832,39.011738,1
1265,-104.716697,38.713653,1
1266,-104.715197,38.704757,1
1267,-104.714981,44.589001,1
1268,-104.714699,44.583842,1
1269,-104.702,36.017,1
1270,-104.700425,39.832286,1
1271,-104.700012,39.576438,1
1272,-104.697968,41.127599,1
1273,-104.683059,40.509984,1
1274,-104.677107,40.719833,1
1275,-104.669,34.936,1
1276,-104.665203,49.30473,1
1277,-104.663168,39.023037,1
1278,-104.6269,42.6452,1
1279,-104.610358,38.952237,1
1280,-104.608886,38.841226,1
1281,-104.606152,39.96217,1
1282,-104.604692,50.776757,1
1283,-104.600862,38.258666,1
1284,-104.594428,44.680888,1
1285,-104.5670952,44.144163,1
1286,-104.547916,44.920411,1
1287,-104.5172909,48.14719814,1
1288,-104.491325,37.021295,1
1289,-104.466606,38.540081,1
1290,-104.432682,36.887595,1
1291,-104.404945,36.983888,1
1292,-104.393939,36.973289,1
1293,-104.393345,38.456522,1
1294,-104.374707,37.017527,1
1295,-104.3426,44.583,1
1296,-104.310923,42.102579,1
1297,-104.267428,50.725757,1
1298,-104.21797,42.022028,1
1299,-104.1402429,44.14226536,1
1300,-104.112688,44.474612,1
1301,-104.1123,38.1571,1
1302,-104.1027,44.4649,1
1303,-104.092305,40.381153,1
1304,-103.977005,39.505805,1
1305,-103.969865,36.779854,1
1306,-103.967056,47.858727,1
1307,-103.89949,44.31506,1
1308,-103.898799,50.791688,1
1309,-103.894096,44.411717,1
1310,-103.875818,43.813393,1
1311,-103.853983,43.728259,1
1312,-103.85035,44.275111,1
1313,-103.85034,44.275111,1
1314,-103.84139,38.73662,1
1315,-103.8338,44.06845,1
1316,-103.8339,44.06845,1
1317,-103.82723,36.05608,1
1318,-103.826778,39.315234,1
1319,-103.8177349,46.96334332,1
1320,-103.81373,43.97431,1
1321,-103.776228,44.034213,1
1322,-103.761676,39.399482,1
1323,-103.74605,44.36211,1
1324,-103.729818,42.424751,1
1325,-103.728145,42.42425,1
1326,-103.72211,43.82313,1
1327,-103.71871,42.553228,1
1328,-103.70862,52.550638,1
1329,-103.708284,41.828627,1
1330,-103.70076,38.9028,1
1331,-103.698838,43.872966,1
1332,-103.698556,52.548553,1
1333,-103.679582,44.298631,1
1334,-103.676846,39.265102,1
1335,-103.670307,41.834753,1
1336,-103.66751,44.41844,1
1337,-103.660491,44.19828,1
1338,-103.660251,41.707257,1
1339,-103.62854,37.09703,1
1340,-103.616983,48.202263,1
1341,-103.60244,40.91306,1
1342,-103.594907,47.328678,1
1343,-103.59381,43.57776,1
1344,-103.586332,43.780554,1
1345,-103.5837,43.669386,1
1346,-103.573023,43.337221,1
1347,-103.571968,43.439729,1
1348,-103.5719,43.36711,1
1349,-103.5587,44.1364,1
1350,-103.558288,43.849995,1
1351,-103.54223,43.6638,1
1352,-103.531442,46.951837,1
1353,-103.527139,41.951257,1
1354,-103.52251,43.60074,1
1355,-103.51162,43.99492,1
1356,-103.51163,43.99492,1
1357,-103.50611,38.715,1
1358,-103.486895,43.439871,1
1359,-103.48063,43.41823,1
1360,-103.478183,43.556068,1
1361,-103.475649,43.428428,1
1362,-103.473678,44.427138,1
1363,-103.45496,43.878556,1
1364,-103.45096,43.644069,1
1365,-103.450199,43.901937,1
1366,-103.431074,38.043153,1
1367,-103.43028,38.92306,1
1368,-103.421067,44.473975,1
1369,-103.403983,46.923363,1
1370,-103.398888,46.923272,1
1371,-103.39606,42.57672,1
1372,-103.39368,44.17878,1
1373,-103.388901,43.579821,1
1374,-103.382827,43.602184,1
1375,-103.37106,43.97394,1
1376,-103.3711,43.97394,1
1377,-103.369112,43.761982,1
1378,-103.36355,43.71645,1
1379,-103.35889,37.17577,1
1380,-103.331781,47.596983,1
1381,-103.322347,44.074879,1
1382,-103.310857,46.387184,1
1383,-103.309378,45.523524,1
1384,-103.307026,44.078399,1
1385,-103.292452,44.060464,1
1386,-103.285214,44.090098,1
1387,-103.275469,38.936487,1
1388,-103.265232,40.795585,1
1389,-103.26058,42.44451,1
1390,-103.25233,40.16009,1
1391,-103.22906,37.27929,1
1392,-103.1808,40.62,1
1393,-103.153254,40.925262,1
1394,-103.122572,38.091435,1
1395,-103.114349,41.677142,1
1396,-103.107977,38.986351,1
1397,-103.092634,37.139249,1
1398,-103.09044,37.139637,1
1399,-103.083017,44.028881,1
1400,-103.010452,39.275949,1
1401,-102.99687,42.81716,1
1402,-102.990502,48.270346,1
1403,-102.98833,39.29472,1
1404,-102.98444,39.28472,1
1405,-102.938733,38.073875,1
1406,-102.899605,48.453728,1
1407,-102.884086,42.792758,1
1408,-102.8133,43.77973,1
1409,-102.780165,38.484493,1
1410,-102.74321,37.018279,1
1411,-102.6426737,47.35377903,1
1412,-102.540313,45.570642,1
1413,-102.524449,39.747932,1
1414,-102.513746,39.496487,1
1415,-102.505233,45.838118,1
1416,-102.50108,39.49747,1
1417,-102.49611,38.54139,1
1418,-102.46684,39.74718,1
1419,-102.46108,39.76169,1
1420,-102.459664,48.629225,1
1421,-102.39232,48.329072,1
1422,-102.381267,44.072045,1
1423,-102.37642,41.73618,1
1424,-102.36916,43.906754,1
1425,-102.31231,39.78938,1
1426,-102.3059,39.48178,1
1427,-102.27689,40.583521,1
1428,-102.247174,40.967997,1
1429,-102.234982,45.693281,1
1430,-102.233688,43.869259,1
1431,-102.229843,43.863104,1
1432,-102.21322,47.30525135,1
1433,-102.18498,39.88559,1
1434,-102.182821,39.605353,1
1435,-102.164078,43.97842,1
1436,-102.15194,39.32056,1
1437,-102.114269,50.530419,1
1438,-102.10817,47.8042,1
1439,-102.032874,39.942553,1
1440,-101.942435,43.748919,1
1441,-101.93141,39.69872,1
1442,-101.931008,43.750553,1
1443,-101.92684,37.113864,1
1444,-101.914392,47.283628,1
1445,-101.89273,43.85315,1
1446,-101.88227,37.16042,1
1447,-101.87962,39.7097,1
1448,-101.870605,43.846783,1
1449,-101.84641,39.73532,1
1450,-101.817245,45.968803,1
1451,-101.79993,39.7712,1
1452,-101.7998,39.80019,1
1453,-101.787569,39.644382,1
1454,-101.765899,40.098283,1
1455,-101.743031,43.32544,1
1456,-101.739866,43.32761,1
1457,-101.719322,50.083542,1
1458,-101.647732,41.209672,1
1459,-101.646784,41.210373,1
1460,-101.64229,39.80656,1
1461,-101.6314,37.30626,1
1462,-101.610165,43.256116,1
1463,-101.588051,40.853307,1
1464,-101.439178,47.346067,1
1465,-101.413377,48.938746,1
1466,-101.390703,47.360018,1
1467,-101.390619,47.359989,1
1468,-101.372041,39.341009,1
1469,-101.36094,38.7891,1
1470,-101.272322,46.874497,1
1471,-101.245734,47.57923,1
1472,-101.23989,37.95262,1
1473,-101.235593,51.388677,1
1474,-101.22886,39.80656,1
1475,-101.22178,38.92682,1
1476,-101.15235,40.967923,1
1477,-101.133702,41.133935,1
1478,-101.126681,43.005832,1
1479,-101.126682,43.005832,1
1480,-101.124703,50.122242,1
1481,-101.062274,43.299486,1
1482,-101.04651,39.39778,1
1483,-101.023611,49.270944,1
1484,-101.014222,47.219479,1
1485,-101.013598,47.215431,1
1486,-100.98601,37.98452,1
1487,-100.98262,39.12923,1
1488,-100.9759036,47.46245741,1
1489,-100.967364,38.834498,1
1490,-100.92615,38.67433,1
1491,-100.925833,38.681801,1
1492,-100.919997,38.683638,1
1493,-100.915695,46.765019,1
1494,-100.886422,38.764028,1
1495,-100.885072,40.234479,1
1496,-100.85234,38.85381,1
1497,-100.79354,38.7624,1
1498,-100.7823931,47.03359896,1
1499,-100.775181,37.131929,1
1500,-100.7381,37.17336,1
1501,-100.728425,46.823483,1
1502,-100.716637,41.21183,1
1503,-100.697165,38.800119,1
1504,-100.65797,43.30411,1
1505,-100.64474,38.63943,1
1506,-100.62833,39.074486,1
1507,-100.618045,39.010527,1
1508,-100.614022,49.594233,1
1509,-100.61028,38.74008,1
1510,-100.5957,38.48224,1
1511,-100.59334,37.05866,1
1512,-100.52795,39.82209,1
1513,-100.5228,36.8299,1
1514,-100.510981,42.486972,1
1515,-100.507804,42.897444,1
1516,-100.474005,42.893903,1
1517,-100.45456,42.20736,1
1518,-100.45016,38.48224,1
1519,-100.44755,45.45619,1
1520,-100.43361,37.16665,1
1521,-100.429956,44.447597,1
1522,-100.39959,44.436293,1
1523,-100.38343,42.90297,1
1524,-100.37568,37.2568,1
1525,-100.362598,35.936854,1
1526,-100.361739,35.936993,1
1527,-100.34668,47.185272,1
1528,-100.3396,37.44422,1
1529,-100.33905,47.185353,1
1530,-100.332206,44.392085,1
1531,-100.304008,47.169853,1
1532,-100.30239,39.82209,1
1533,-100.286584,44.340648,1
1534,-100.26743,37.28564,1
1535,-100.264205,47.394108,1
1536,-100.25752,42.96177,1
1537,-100.238333,50.803333,1
1538,-100.23097,46.671626,1
1539,-100.223494,50.765324,1
1540,-100.218119,50.771265,1
1541,-100.19435,37.41202,1
1542,-100.19312,45.76859,1
1543,-100.18411,35.884974,1
1544,-100.143555,39.355708,1
1545,-100.120246,41.529877,1
1546,-100.116063,39.37389,1
1547,-100.11407,37.02613,1
1548,-100.104697,49.263931,1
1549,-100.09281,49.665153,1
1550,-100.086808,42.233876,1
1551,-100.044071,39.363753,1
1552,-100.042586,50.667258,1
1553,-100.03775,50.859012,1
1554,-100.032975,42.782908,1
1555,-100.027401,42.783562,1
1556,-100.01885,37.75964,1
1557,-100.0135,42.78549,1
1558,-100.005036,50.228395,1
1559,-99.992257,49.850055,1
1560,-99.9833,42.5586,1
1561,-99.942941,49.822425,1
1562,-99.924125,49.139825,1
1563,-99.922923,37.812378,1
1564,-99.86918,38.45558,1
1565,-99.86,49.41,1
1566,-99.84569,39.16371,1
1567,-99.844038,39.350266,1
1568,-99.81900134,45.53032997,1
1569,-99.81721625,45.5331991,1
1570,-99.78261,37.39598,1
1571,-99.774635,36.828648,1
1572,-99.774158,36.827568,1
1573,-99.769382,41.664068,1
1574,-99.75795,39.64944,1
1575,-99.752771,37.655841,1
1576,-99.74385,39.434733,1
1577,-99.729581,49.781577,1
1578,-99.70033,39.34983,1
1579,-99.700144,42.474392,1
1580,-99.685858,42.537995,1
1581,-99.658726,40.160476,1
1582,-99.655731,50.780084,1
1583,-99.63957321,44.9763466,1
1584,-99.638625,46.996495,1
1585,-99.63600637,45.78723635,1
1586,-99.63010015,44.97222506,1
1587,-99.6241174,44.98018904,1
1588,-99.611251,46.40106598,1
1589,-99.601137,39.496472,1
1590,-99.593231,39.394315,1
1591,-99.586667,50.77,1
1592,-99.576486,36.54759,1
1593,-99.57019,39.68447,1
1594,-99.560162,49.207678,1
1595,-99.551863,49.881322,1
1596,-99.537007,48.558403,1
1597,-99.528543,39.391475,1
1598,-99.5286,39.391475,1
1599,-99.521345,47.962409,1
